date,pm10,no,no2,nox,ozone,pm25
2025-10-30,7.8875,4.446420416666666,13.718765,20.536515416666667,42.40585458333333,4.403583333333334
2025-10-31,8.270833333333334,1.5196137500000002,7.809034583333333,10.139076666666666,56.77004416666667,5.343083333333333
2025-11-01,7.644791666666666,1.0487,4.518480416666667,6.126462916666667,64.39250916666667,4.3505
2025-11-02,8.329166666666667,1.16414625,5.5733837500000005,7.3583808333333325,55.9572125,5.140583333333333
2025-11-03,2.797916666666667,1.1198616666666668,3.751242083333333,5.468336666666667,66.96368956521738,1.5832083333333333
2025-11-04,4.260416666666667,1.2371216666666667,5.7092495833333325,7.606141666666667,56.41829565217391,2.800708333333333
2025-11-05,18.571875000000002,2.58930625,13.079090833333332,17.04930375,31.864677916666665,13.630208333333334
2025-11-06,35.645833333333336,8.054955217391305,21.59017347826087,33.94093478260869,13.77957,27.877499999999998
2025-11-07,22.349999999999998,6.527526666666667,19.044277083333334,29.05301,18.412412083333333,17.848
2025-11-08,12.380208333333334,3.74881375,12.150058333333334,17.898157916666666,30.77605125,9.091125
